store_id,dept_id,week_start_date,during_pilot,post_pilot,treated,weekly_revenue,weekly_units,store_name,city,is_pilot,store_format,matched_control_id,dept_name,dept_pilot,price_elasticity_group
4,3,2023-12-04,False,False,False,35314.0,1021,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2023-12-11,False,False,False,34242.0,990,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2023-12-18,False,False,False,33655.0,971,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2023-12-25,False,False,False,26686.0,772,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-01-01,False,False,False,20194.0,582,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-01-08,False,False,False,22632.0,653,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-01-15,False,False,False,22753.0,656,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-01-22,False,False,False,22407.0,648,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-01-29,False,False,False,21913.0,632,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-02-05,False,False,False,21838.0,629,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-02-12,False,False,False,22355.0,645,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-02-19,False,False,False,20242.0,583,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-02-26,False,False,False,22984.0,663,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-03-04,False,False,False,22825.0,658,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-03-11,False,False,False,22667.0,653,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-03-18,False,False,False,23423.0,675,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-03-25,False,False,False,19961.0,576,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-04-01,True,False,True,26090.0,753,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-04-08,True,False,True,25311.0,731,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-04-15,True,False,True,26199.0,756,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-04-22,True,False,True,26177.0,756,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-04-29,True,False,True,25369.0,733,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-05-06,True,False,True,25432.0,734,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-05-13,True,False,True,26571.0,767,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-05-20,True,False,True,22498.0,649,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-05-27,True,False,True,26015.0,750,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-06-03,True,False,True,25484.0,736,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-06-10,True,False,True,25548.0,738,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-06-17,True,False,True,25822.0,745,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-06-24,True,False,True,25419.0,733,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-07-01,False,True,False,23870.0,689,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-07-08,False,True,False,26972.0,778,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-07-15,False,True,False,26593.0,769,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-07-22,False,True,False,26583.0,767,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-07-29,False,True,False,25714.0,743,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-08-05,False,True,False,27257.0,787,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-08-12,False,True,False,26546.0,768,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-08-19,False,True,False,27741.0,802,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-08-26,False,True,False,27013.0,782,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-09-02,False,True,False,22653.0,654,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-09-09,False,True,False,26466.0,765,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-09-16,False,True,False,26941.0,779,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-09-23,False,True,False,27407.0,792,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,3,2024-09-30,False,True,False,3638.0,105,Waterloo-Uptown,Waterloo,True,large,20,Sports & Outdoors,True,High
4,4,2023-03-27,False,False,False,11672.0,384,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2023-04-03,False,False,False,30702.0,1011,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2023-04-10,False,False,False,34283.0,1128,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2023-04-17,False,False,False,34736.0,1143,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2023-04-24,False,False,False,34562.0,1138,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2023-05-01,False,False,False,34942.0,1151,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2023-05-08,False,False,False,34570.0,1136,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2023-05-15,False,False,False,35403.0,1164,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2023-05-22,False,False,False,29803.0,982,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2023-05-29,False,False,False,33609.0,1106,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2023-06-05,False,False,False,35158.0,1156,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2023-06-12,False,False,False,35065.0,1154,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2023-06-19,False,False,False,35952.0,1183,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2023-06-26,False,False,False,29828.0,983,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2023-07-03,False,False,False,34508.0,1136,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2023-07-10,False,False,False,35708.0,1176,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2023-07-17,False,False,False,35267.0,1160,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2023-07-24,False,False,False,34254.0,1127,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2023-07-31,False,False,False,33579.0,1105,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2023-08-07,False,False,False,33834.0,1112,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2023-08-14,False,False,False,35582.0,1170,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2023-08-21,False,False,False,34817.0,1146,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2023-08-28,False,False,False,33742.0,1110,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2023-09-04,False,False,False,30219.0,994,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2023-09-11,False,False,False,35906.0,1181,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2023-09-18,False,False,False,34063.0,1121,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2023-09-25,False,False,False,36466.0,1200,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2023-10-02,False,False,False,45569.0,1500,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2023-10-09,False,False,False,39158.0,1288,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2023-10-16,False,False,False,44199.0,1455,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2023-10-23,False,False,False,45662.0,1503,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2023-10-30,False,False,False,45467.0,1498,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2023-11-06,False,False,False,43804.0,1443,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2023-11-13,False,False,False,45261.0,1490,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2023-11-20,False,False,False,43366.0,1427,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2023-11-27,False,False,False,45963.0,1514,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2023-12-04,False,False,False,45581.0,1502,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2023-12-11,False,False,False,44161.0,1455,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2023-12-18,False,False,False,44492.0,1464,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2023-12-25,False,False,False,33791.0,1113,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-01-01,False,False,False,25974.0,855,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-01-08,False,False,False,28821.0,949,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-01-15,False,False,False,29793.0,979,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-01-22,False,False,False,29252.0,961,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-01-29,False,False,False,29313.0,965,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-02-05,False,False,False,28952.0,952,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-02-12,False,False,False,29199.0,961,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-02-19,False,False,False,25244.0,830,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-02-26,False,False,False,29165.0,960,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-03-04,False,False,False,29340.0,965,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-03-11,False,False,False,29352.0,965,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-03-18,False,False,False,28496.0,938,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-03-25,False,False,False,25750.0,847,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-04-01,True,False,False,34420.0,1133,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-04-08,True,False,False,34651.0,1140,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-04-15,True,False,False,35467.0,1166,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-04-22,True,False,False,34609.0,1138,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-04-29,True,False,False,36349.0,1196,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-05-06,True,False,False,33461.0,1101,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-05-13,True,False,False,34143.0,1123,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-05-20,True,False,False,29324.0,964,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-05-27,True,False,False,33712.0,1109,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-06-03,True,False,False,34250.0,1127,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-06-10,True,False,False,34535.0,1137,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-06-17,True,False,False,34973.0,1150,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-06-24,True,False,False,34132.0,1124,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-07-01,False,True,False,30054.0,990,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-07-08,False,True,False,34524.0,1135,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-07-15,False,True,False,35008.0,1152,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-07-22,False,True,False,35467.0,1167,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-07-29,False,True,False,34482.0,1134,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-08-05,False,True,False,34534.0,1137,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-08-12,False,True,False,35764.0,1177,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-08-19,False,True,False,35112.0,1155,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-08-26,False,True,False,34400.0,1131,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-09-02,False,True,False,30880.0,1018,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-09-09,False,True,False,34843.0,1146,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-09-16,False,True,False,35169.0,1159,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-09-23,False,True,False,34563.0,1137,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,4,2024-09-30,False,True,False,4612.0,152,Waterloo-Uptown,Waterloo,True,large,20,Clothing,False,Medium
4,5,2023-03-27,False,False,False,3537.0,236,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2023-04-03,False,False,False,9251.0,618,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2023-04-10,False,False,False,10816.0,720,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2023-04-17,False,False,False,10816.0,722,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2023-04-24,False,False,False,10650.0,710,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2023-05-01,False,False,False,10945.0,729,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2023-05-08,False,False,False,10648.0,710,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2023-05-15,False,False,False,10646.0,710,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2023-05-22,False,False,False,9047.0,604,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2023-05-29,False,False,False,10666.0,711,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2023-06-05,False,False,False,10916.0,727,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2023-06-12,False,False,False,10651.0,711,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2023-06-19,False,False,False,10161.0,679,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2023-06-26,False,False,False,8925.0,596,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2023-07-03,False,False,False,10671.0,711,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2023-07-10,False,False,False,10691.0,714,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2023-07-17,False,False,False,11013.0,734,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2023-07-24,False,False,False,10639.0,710,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2023-07-31,False,False,False,10650.0,710,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2023-08-07,False,False,False,10800.0,721,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2023-08-14,False,False,False,10549.0,704,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2023-08-21,False,False,False,10810.0,720,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2023-08-28,False,False,False,11046.0,737,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2023-09-04,False,False,False,9253.0,617,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2023-09-11,False,False,False,10613.0,709,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2023-09-18,False,False,False,10266.0,685,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2023-09-25,False,False,False,11202.0,746,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2023-10-02,False,False,False,14063.0,938,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2023-10-09,False,False,False,11597.0,774,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2023-10-16,False,False,False,14143.0,943,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2023-10-23,False,False,False,13932.0,930,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2023-10-30,False,False,False,14369.0,960,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2023-11-06,False,False,False,14093.0,942,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2023-11-13,False,False,False,13765.0,918,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2023-11-20,False,False,False,13662.0,912,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2023-11-27,False,False,False,13606.0,908,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2023-12-04,False,False,False,13853.0,925,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2023-12-11,False,False,False,13449.0,898,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2023-12-18,False,False,False,14124.0,943,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2023-12-25,False,False,False,10158.0,679,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-01-01,False,False,False,7765.0,518,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-01-08,False,False,False,9162.0,610,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-01-15,False,False,False,8862.0,590,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-01-22,False,False,False,9390.0,626,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-01-29,False,False,False,9071.0,604,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-02-05,False,False,False,8864.0,590,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-02-12,False,False,False,9131.0,609,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-02-19,False,False,False,7645.0,509,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-02-26,False,False,False,9175.0,613,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-03-04,False,False,False,8947.0,596,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-03-11,False,False,False,9043.0,603,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-03-18,False,False,False,9091.0,606,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-03-25,False,False,False,7672.0,511,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-04-01,True,False,False,10602.0,707,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-04-08,True,False,False,10935.0,728,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-04-15,True,False,False,10612.0,708,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-04-22,True,False,False,10724.0,714,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-04-29,True,False,False,10601.0,707,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-05-06,True,False,False,10608.0,708,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-05-13,True,False,False,10447.0,696,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-05-20,True,False,False,9194.0,612,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-05-27,True,False,False,10787.0,718,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-06-03,True,False,False,10706.0,714,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-06-10,True,False,False,10604.0,705,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-06-17,True,False,False,10393.0,695,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-06-24,True,False,False,10684.0,712,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-07-01,False,True,False,9168.0,611,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-07-08,False,True,False,10328.0,689,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-07-15,False,True,False,10425.0,695,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-07-22,False,True,False,10547.0,704,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-07-29,False,True,False,10637.0,710,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-08-05,False,True,False,10678.0,712,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-08-12,False,True,False,11092.0,739,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-08-19,False,True,False,10818.0,721,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-08-26,False,True,False,10739.0,716,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-09-02,False,True,False,9431.0,629,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-09-09,False,True,False,10434.0,696,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-09-16,False,True,False,10621.0,708,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-09-23,False,True,False,10776.0,718,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,5,2024-09-30,False,True,False,1425.0,95,Waterloo-Uptown,Waterloo,True,large,20,Books,False,Medium
4,6,2023-03-27,False,False,False,5009.0,250,Waterloo-Uptown,Waterloo,True,large,20,Toys,False,Medium
4,6,2023-04-03,False,False,False,12973.0,645,Waterloo-Uptown,Waterloo,True,large,20,Toys,False,Medium
4,6,2023-04-10,False,False,False,15578.0,775,Waterloo-Uptown,Waterloo,True,large,20,Toys,False,Medium
4,6,2023-04-17,False,False,False,14707.0,732,Waterloo-Uptown,Waterloo,True,large,20,Toys,False,Medium
4,6,2023-04-24,False,False,False,14771.0,735,Waterloo-Uptown,Waterloo,True,large,20,Toys,False,Medium
4,6,2023-05-01,False,False,False,15059.0,750,Waterloo-Uptown,Waterloo,True,large,20,Toys,False,Medium
4,6,2023-05-08,False,False,False,14714.0,732,Waterloo-Uptown,Waterloo,True,large,20,Toys,False,Medium
4,6,2023-05-15,False,False,False,14963.0,744,Waterloo-Uptown,Waterloo,True,large,20,Toys,False,Medium
4,6,2023-05-22,False,False,False,12934.0,644,Waterloo-Uptown,Waterloo,True,large,20,Toys,False,Medium
4,6,2023-05-29,False,False,False,14718.0,733,Waterloo-Uptown,Waterloo,True,large,20,Toys,False,Medium
4,6,2023-06-05,False,False,False,15518.0,773,Waterloo-Uptown,Waterloo,True,large,20,Toys,False,Medium
4,6,2023-06-12,False,False,False,14697.0,731,Waterloo-Uptown,Waterloo,True,large,20,Toys,False,Medium
4,6,2023-06-19,False,False,False,15055.0,750,Waterloo-Uptown,Waterloo,True,large,20,Toys,False,Medium
4,6,2023-06-26,False,False,False,12472.0,622,Waterloo-Uptown,Waterloo,True,large,20,Toys,False,Medium
4,6,2023-07-03,False,False,False,15290.0,762,Waterloo-Uptown,Waterloo,True,large,20,Toys,False,Medium
4,6,2023-07-10,False,False,False,15021.0,747,Waterloo-Uptown,Waterloo,True,large,20,Toys,False,Medium
4,6,2023-07-17,False,False,False,14744.0,734,Waterloo-Uptown,Waterloo,True,large,20,Toys,False,Medium
4,6,2023-07-24,False,False,False,15077.0,749,Waterloo-Uptown,Waterloo,True,large,20,Toys,False,Medium
4,6,2023-07-31,False,False,False,15185.0,755,Waterloo-Uptown,Waterloo,True,large,20,Toys,False,Medium
4,6,2023-08-07,False,False,False,15185.0,756,Waterloo-Uptown,Waterloo,True,large,20,Toys,False,Medium
4,6,2023-08-14,False,False,False,14539.0,723,Waterloo-Uptown,Waterloo,True,large,20,Toys,False,Medium
4,6,2023-08-21,False,False,False,15112.0,751,Waterloo-Uptown,Waterloo,True,large,20,Toys,False,Medium
4,6,2023-08-28,False,False,False,14879.0,742,Waterloo-Uptown,Waterloo,True,large,20,Toys,False,Medium
4,6,2023-09-04,False,False,False,12633.0,628,Waterloo-Uptown,Waterloo,True,large,20,Toys,False,Medium
4,6,2023-09-11,False,False,False,14994.0,747,Waterloo-Uptown,Waterloo,True,large,20,Toys,False,Medium
4,6,2023-09-18,False,False,False,15084.0,750,Waterloo-Uptown,Waterloo,True,large,20,Toys,False,Medium
4,6,2023-09-25,False,False,False,15846.0,790,Waterloo-Uptown,Waterloo,True,large,20,Toys,False,Medium
4,6,2023-10-02,False,False,False,19366.0,966,Waterloo-Uptown,Waterloo,True,large,20,Toys,False,Medium
4,6,2023-10-09,False,False,False,16415.0,818,Waterloo-Uptown,Waterloo,True,large,20,Toys,False,Medium
4,6,2023-10-16,False,False,False,19666.0,981,Waterloo-Uptown,Waterloo,True,large,20,Toys,False,Medium
4,6,2023-10-23,False,False,False,19090.0,951,Waterloo-Uptown,Waterloo,True,large,20,Toys,False,Medium
4,6,2023-10-30,False,False,False,19298.0,962,Waterloo-Uptown,Waterloo,True,large,20,Toys,False,Medium
4,6,2023-11-06,False,False,False,19455.0,969,Waterloo-Uptown,Waterloo,True,large,20,Toys,False,Medium
4,6,2023-11-13,False,False,False,18941.0,943,Waterloo-Uptown,Waterloo,True,large,20,Toys,False,Medium
4,6,2023-11-20,False,False,False,18995.0,946,Waterloo-Uptown,Waterloo,True,large,20,Toys,False,Medium
